Time,Date,Sender_account,Receiver_account,Amount,Payment_currency,Received_currency,Sender_bank_location,Receiver_bank_location,Is_laundering,Laundering_type,DateTime,HourOfDay,DayOfWeek,TimeSinceLastTx,RollingSum_Amount_5,PayType_ACH,PayType_Cash Deposit,PayType_Cash Withdrawal,PayType_Cheque,PayType_Credit card,PayType_Cross-border,PayType_Debit card,IsInternational,Repeat_Tx_Count_Sender_Receiver,Sender_account_encoded,Receiver_account_encoded,Sender_bank_location_encoded,Receiver_bank_location_encoded,Transaction_Frequency,Amount_Mean,Time_Diff,Sender_In_Degree,Sender_Out_Degree,Sender_PageRank,Unique_Receivers,Transaction_ID
19:23:40,2023-04-25,216689451,180520293,2819.92,UK pounds,UK pounds,UK,UK,0,Normal_Small_Fan_Out,2023-04-25 19:23:40,19,1,685993.0,11148.19,False,False,False,True,False,False,False,0,1,710,593,16,16,2,5574.095,685993.0,1,2,3.927316638077312e-05,2,TXN15582
16:13:10,2023-04-09,217000900,1198521376,6407.4,UK pounds,UK pounds,UK,UK,0,Normal_Group,2023-04-09 16:13:10,16,6,0.0,6407.4,False,False,False,True,False,False,False,0,1,712,3725,16,16,1,6407.4,0.0,0,1,2.1221511298443555e-05,1,TXN13338
23:27:03,2023-03-09,217453661,6618465668,3931.71,UK pounds,UK pounds,UK,UK,0,Normal_Foward,2023-03-09 23:27:03,23,3,0.0,3931.71,True,False,False,False,False,False,False,0,1,713,20946,16,16,1,3931.71,0.0,0,1,2.1221511298443555e-05,1,TXN17208
08:28:26,2023-03-28,219231964,7896519413,21015.26,UK pounds,UK pounds,UK,UK,0,Normal_Fan_In,2023-03-28 08:28:26,8,1,0.0,21015.26,False,False,False,False,False,False,True,0,1,718,24963,16,16,1,21015.26,0.0,0,1,2.1221511298443555e-05,1,TXN4419
18:53:42,2023-02-20,220529460,5769350044,5929.61,UK pounds,UK pounds,UK,UK,0,Normal_Plus_Mutual,2023-02-20 18:53:42,18,0,0.0,5929.61,False,False,False,False,False,False,True,0,1,720,18266,16,16,1,5929.61,0.0,0,1,2.1221511298443555e-05,1,TXN3335
03:47:39,2023-01-09,221034113,340844668,5286.84,UK pounds,UK pounds,UK,UK,0,Normal_Fan_In,2023-01-09 03:47:39,3,0,0.0,5286.84,False,False,False,False,False,False,True,0,1,721,1106,16,16,1,5286.84,0.0,0,1,2.1221511298443555e-05,1,TXN11511
21:38:40,2023-01-25,221356071,3504475978,19946.16,UK pounds,UK pounds,UK,UK,0,Normal_Small_Fan_Out,2023-01-25 21:38:40,21,2,0.0,19946.16,False,False,False,False,False,False,True,0,1,724,11009,16,16,1,19946.16,0.0,0,1,2.1221511298443555e-05,1,TXN2183
21:54:49,2023-03-19,221613869,5435316010,5757.27,UK pounds,UK pounds,UK,UK,0,Normal_Group,2023-03-19 21:54:49,21,6,0.0,5757.27,False,False,False,False,True,False,False,0,1,725,17173,16,16,2,5039.825000000001,0.0,0,1,2.1221511298443555e-05,1,TXN11327
18:23:46,2023-05-29,221613869,5435316010,4322.38,UK pounds,UK pounds,UK,UK,0,Normal_Group,2023-05-29 18:23:46,18,0,6121737.0,10079.65,False,False,False,True,False,False,False,0,2,725,17173,16,16,2,5039.825000000001,6121737.0,0,1,2.1221511298443555e-05,1,TXN19710
17:40:44,2022-11-14,221702631,1194614533,20335.45,UK pounds,UK pounds,UK,UK,0,Normal_Fan_Out,2022-11-14 17:40:44,17,0,0.0,20335.45,False,False,False,False,False,False,True,0,1,726,3716,16,16,2,16631.325,0.0,0,2,2.1221511298443555e-05,2,TXN7077
22:58:52,2022-11-14,221702631,3194247572,12927.2,UK pounds,UK pounds,UK,UK,0,Normal_Fan_Out,2022-11-14 22:58:52,22,0,19088.0,33262.65,False,False,False,False,False,False,True,0,1,726,9987,16,16,2,16631.325,19088.0,0,2,2.1221511298443555e-05,2,TXN4229
18:04:53,2023-07-07,223181098,5789099831,79202.62,UK pounds,Pakistani rupee,UK,Pakistan,0,Normal_Plus_Mutual,2023-07-07 18:04:53,18,4,0.0,79202.62,False,False,False,False,False,True,False,1,1,729,18314,16,11,1,79202.62,0.0,0,1,2.1221511298443555e-05,1,TXN12303
17:02:27,2023-07-18,223372159,6567211843,2350.18,UK pounds,UK pounds,UK,UK,0,Normal_Small_Fan_Out,2023-07-18 17:02:27,17,1,0.0,2350.18,False,False,False,False,False,False,True,0,1,730,20741,16,16,1,2350.18,0.0,0,1,2.1221511298443555e-05,1,TXN18448
16:08:47,2023-03-17,223590968,1589721210,856.59,UK pounds,UK pounds,UK,UK,0,Normal_Small_Fan_Out,2023-03-17 16:08:47,16,4,0.0,856.59,False,False,False,False,False,False,True,0,1,731,4935,16,16,1,856.59,0.0,0,1,2.1221511298443555e-05,1,TXN12387
15:05:34,2023-07-21,224248479,9015599299,12490.7,UK pounds,UK pounds,UK,UK,0,Normal_Fan_In,2023-07-21 15:05:34,15,4,0.0,12490.7,False,False,False,True,False,False,False,0,1,732,28511,16,16,1,12490.7,0.0,0,1,2.1221511298443555e-05,1,TXN6913
13:42:51,2022-10-20,224895015,6610019751,1181.78,UK pounds,Naira,UK,Nigeria,0,Normal_Small_Fan_Out,2022-10-20 13:42:51,13,3,0.0,1181.78,False,False,False,False,False,True,False,1,1,733,20913,16,10,1,1181.78,0.0,0,1,2.1221511298443555e-05,1,TXN3475
17:13:48,2022-10-21,224943819,4954217637,2403.63,UK pounds,UK pounds,UK,UK,0,Normal_Cash_Deposits,2022-10-21 17:13:48,17,4,0.0,2403.63,False,True,False,False,False,False,False,0,1,734,15678,16,16,1,2403.63,0.0,0,1,2.1221511298443555e-05,1,TXN3534
22:19:18,2023-06-01,225130964,8903537997,24298.56,UK pounds,UK pounds,UK,UK,0,Normal_Fan_In,2023-06-01 22:19:18,22,3,0.0,24298.56,False,False,False,False,True,False,False,0,1,735,28164,16,16,1,24298.56,0.0,0,1,2.1221511298443555e-05,1,TXN14909
14:41:38,2023-07-17,226307635,8718515990,2223.53,UK pounds,UK pounds,UK,UK,0,Normal_Cash_Deposits,2023-07-17 14:41:38,14,0,0.0,2223.53,False,True,False,False,False,False,False,0,1,738,27576,16,16,1,2223.53,0.0,0,1,2.1221511298443555e-05,1,TXN1569
11:46:35,2023-04-26,226339486,7093517294,282.68,UK pounds,UK pounds,UK,UK,0,Normal_Small_Fan_Out,2023-04-26 11:46:35,11,2,0.0,282.68,False,False,False,False,False,False,True,0,1,739,22410,16,16,2,25221.445,0.0,1,2,3.927316638077312e-05,2,TXN12948
20:01:43,2023-08-11,226339486,2732713725,50160.21,UK pounds,UK pounds,UK,UK,0,Normal_Mutual,2023-08-11 20:01:43,20,4,9274508.0,50442.89,False,False,False,False,False,False,True,0,1,739,8531,16,16,2,25221.445,9274508.0,1,2,3.927316638077312e-05,2,TXN3368
04:04:40,2023-05-05,226366961,8049305448,333.19,UK pounds,UK pounds,UK,UK,0,Normal_Small_Fan_Out,2023-05-05 04:04:40,4,4,0.0,333.19,False,False,False,False,False,False,True,0,1,740,25414,16,16,2,5450.26,0.0,0,2,2.1221511298443555e-05,2,TXN17254
03:09:32,2023-06-28,226366961,8814792841,10567.33,UK pounds,UK pounds,UK,UK,0,Normal_Fan_Out,2023-06-28 03:09:32,3,2,4662292.0,10900.52,True,False,False,False,False,False,False,0,1,740,27892,16,16,2,5450.26,4662292.0,0,2,2.1221511298443555e-05,2,TXN9033
10:14:08,2022-11-26,226568186,6008988016,4354.75,UK pounds,Swiss franc,UK,Turkey,0,Normal_Fan_Out,2022-11-26 10:14:08,10,5,0.0,4354.75,False,False,False,False,False,True,False,1,1,741,19025,16,14,1,4354.75,0.0,0,1,2.1221511298443555e-05,1,TXN16389
18:37:24,2023-01-15,226606102,4727243057,21099.13,UK pounds,Turkish lira,UK,Turkey,0,Normal_Fan_Out,2023-01-15 18:37:24,18,6,0.0,21099.13,False,False,False,False,False,True,False,1,1,742,14943,16,14,1,21099.13,0.0,0,1,2.1221511298443555e-05,1,TXN17102
01:32:55,2023-04-24,227342865,8637688904,16000.78,UK pounds,UK pounds,UK,UK,0,Normal_Fan_In,2023-04-24 01:32:55,1,0,0.0,16000.78,False,False,False,True,False,False,False,0,1,746,27336,16,16,1,16000.78,0.0,0,1,2.1221511298443555e-05,1,TXN1240
17:40:48,2023-07-30,228289156,4750673964,9929.52,UK pounds,UK pounds,UK,UK,0,Normal_Fan_In,2023-07-30 17:40:48,17,6,0.0,9929.52,False,False,False,True,False,False,False,0,1,747,15023,16,16,1,9929.52,0.0,0,1,2.1221511298443555e-05,1,TXN13992
09:55:21,2022-12-12,228429581,7062271233,4998.64,UK pounds,UK pounds,UK,UK,0,Normal_Fan_In,2022-12-12 09:55:21,9,0,0.0,4998.64,True,False,False,False,False,False,False,0,1,748,22313,16,16,1,4998.64,0.0,0,1,2.1221511298443555e-05,1,TXN18973
12:54:18,2023-05-08,228469850,7340701479,5631.23,UK pounds,UK pounds,UK,UK,0,Normal_Fan_Out,2023-05-08 12:54:18,12,0,0.0,5631.23,True,False,False,False,False,False,False,0,1,749,23174,16,16,2,4948.295,0.0,0,2,2.1221511298443555e-05,2,TXN17122
18:56:29,2023-05-08,228469850,8306645037,4265.36,UK pounds,Indian rupee,UK,India,0,Normal_Fan_Out,2023-05-08 18:56:29,18,0,21731.0,9896.59,False,False,False,False,False,True,False,1,1,749,26246,16,4,2,4948.295,21731.0,0,2,2.1221511298443555e-05,2,TXN7876
09:23:02,2023-06-17,228966055,1335637157,16358.88,UK pounds,UK pounds,UK,UK,0,Normal_Small_Fan_Out,2023-06-17 09:23:02,9,5,0.0,16358.88,True,False,False,False,False,False,False,0,1,750,4128,16,16,1,16358.88,0.0,0,1,2.1221511298443555e-05,1,TXN16017
09:03:03,2022-10-19,229007460,7174961047,9661.71,UK pounds,UK pounds,UK,UK,0,Normal_Fan_Out,2022-10-19 09:03:03,9,2,0.0,9661.71,False,False,False,False,True,False,False,0,1,751,22674,16,16,1,9661.71,0.0,0,1,2.1221511298443555e-05,1,TXN7025
19:10:08,2023-01-16,229825036,267570566,15533.64,UK pounds,UK pounds,UK,UK,0,Normal_Fan_Out,2023-01-16 19:10:08,19,0,0.0,15533.64,True,False,False,False,False,False,False,0,1,752,856,16,16,1,15533.64,0.0,0,1,2.1221511298443555e-05,1,TXN12194
10:58:18,2023-03-29,234112919,2627685146,9804.56,UK pounds,UK pounds,UK,UK,0,Normal_Fan_In,2023-03-29 10:58:18,10,2,0.0,9804.56,False,False,False,False,True,False,False,0,1,759,8214,16,16,1,9804.56,0.0,0,1,2.1221511298443555e-05,1,TXN13112
08:13:17,2023-03-25,234694022,6637917302,7322.76,UK pounds,UK pounds,UK,UK,0,Normal_Fan_Out,2023-03-25 08:13:17,8,5,0.0,7322.76,False,False,False,False,True,False,False,0,1,760,21005,16,16,1,7322.76,0.0,0,1,2.1221511298443555e-05,1,TXN6711
22:29:58,2023-05-23,234993712,5658926781,5213.61,UK pounds,UK pounds,UK,UK,0,Normal_Fan_In,2023-05-23 22:29:58,22,1,0.0,5213.61,False,False,False,True,False,False,False,0,1,761,17893,16,16,1,5213.61,0.0,0,1,2.1221511298443555e-05,1,TXN2333
08:31:21,2022-11-01,236499409,5904606337,7132.71,UK pounds,UK pounds,UK,UK,0,Normal_Fan_Out,2022-11-01 08:31:21,8,1,0.0,7132.71,True,False,False,False,False,False,False,0,1,765,18705,16,16,1,7132.71,0.0,0,1,2.1221511298443555e-05,1,TXN3253
21:33:18,2023-05-30,236554456,5345112123,7162.23,UK pounds,UK pounds,UK,UK,0,Normal_Fan_In,2023-05-30 21:33:18,21,1,0.0,7162.23,False,False,False,False,False,False,True,0,1,766,16902,16,16,1,7162.23,0.0,0,1,2.1221511298443555e-05,1,TXN605
13:10:03,2022-10-21,236763209,2919205669,21612.38,UK pounds,UK pounds,UK,UK,0,Normal_Small_Fan_Out,2022-10-21 13:10:03,13,4,0.0,21612.38,False,False,False,False,False,False,True,0,1,768,9147,16,16,4,9606.6125,0.0,1,3,3.927316638077312e-05,3,TXN17927
08:23:46,2022-12-03,236763209,7497962294,8197.98,UK pounds,UK pounds,UK,UK,0,Normal_Fan_Out,2022-12-03 08:23:46,8,5,3698023.0,29810.36,False,False,False,True,False,False,False,0,1,768,23669,16,16,4,9606.6125,3698023.0,1,3,3.927316638077312e-05,3,TXN9954
14:39:18,2022-12-03,236763209,7497962294,8262.66,UK pounds,UK pounds,UK,UK,0,Normal_Fan_Out,2022-12-03 14:39:18,14,5,22532.0,38073.02,True,False,False,False,False,False,False,0,2,768,23669,16,16,4,9606.6125,22532.0,1,3,3.927316638077312e-05,3,TXN5317
